Machamp,"['Karate Chop', 'Leer', 'Low Kick', 'Low Kick', 'Leer', 'Focus Energy', 'Seismic Toss', 'Submission', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Fire Blast', 'Skull Bash', 'Rest', 'Rock Slide', 'Substitute', 'Karate Chop', 'Leer', 'Low Kick', 'Low Kick', 'Leer', 'Focus Energy', 'Seismic Toss', 'Submission', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Fire Blast', 'Skull Bash', 'Rest', 'Rock Slide', 'Substitute']"
Bellsprout,"['Growth', 'Vine Whip', 'Wrap', 'Poison Powder', 'Sleep Powder', 'Stun Spore', 'Acid', 'Razor Leaf', 'Slam', 'Cut', 'Swords Dance', 'Toxic', 'Take Down', 'Double-Edge', 'Rage', 'Mega Drain', 'Solar Beam', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Rest', 'Substitute', 'Growth', 'Vine Whip', 'Wrap', 'Poison Powder', 'Sleep Powder', 'Stun Spore', 'Acid', 'Razor Leaf', 'Slam', 'Cut', 'Swords Dance', 'Toxic', 'Take Down', 'Double-Edge', 'Rage', 'Mega Drain', 'Solar Beam', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Rest', 'Substitute']"
Weepinbell,"['Growth', 'Vine Whip', 'Wrap', 'Wrap', 'Poison Powder', 'Sleep Powder', 'Stun Spore', 'Acid', 'Razor Leaf', 'Slam', 'Cut', 'Swords Dance', 'Toxic', 'Take Down', 'Double-Edge', 'Rage', 'Mega Drain', 'Solar Beam', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Rest', 'Substitute', 'Growth', 'Vine Whip', 'Wrap', 'Wrap', 'Poison Powder', 'Sleep Powder', 'Stun Spore', 'Acid', 'Razor Leaf', 'Slam', 'Cut', 'Swords Dance', 'Toxic', 'Take Down', 'Double-Edge', 'Rage', 'Mega Drain', 'Solar Beam', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Rest', 'Substitute']"
Victreebel,"['Acid', 'Razor Leaf', 'Sleep Powder', 'Stun Spore', 'Wrap', 'Poison Powder', 'Sleep Powder', 'Growth', 'Slam', 'Vine Whip', 'Cut', 'Swords Dance', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Mega Drain', 'Solar Beam', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Rest', 'Substitute', 'Acid', 'Razor Leaf', 'Sleep Powder', 'Stun Spore', 'Wrap', 'Poison Powder', 'Sleep Powder', 'Growth', 'Slam', 'Vine Whip', 'Cut', 'Swords Dance', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Mega Drain', 'Solar Beam', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Rest', 'Substitute']"
Tentacool,"['Acid', 'Supersonic', 'Wrap', 'Poison Sting', 'Water Gun', 'Constrict', 'Barrier', 'Screech', 'Hydro Pump', 'Cut', 'Surf', 'Swords Dance', 'Toxic', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Rage', 'Mega Drain', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Skull Bash', 'Rest', 'Substitute', 'Acid', 'Supersonic', 'Wrap', 'Poison Sting', 'Water Gun', 'Constrict', 'Barrier', 'Screech', 'Hydro Pump', 'Cut', 'Surf', 'Swords Dance', 'Toxic', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Rage', 'Mega Drain', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Skull Bash', 'Rest', 'Substitute']"
Tentacruel,"['Acid', 'Supersonic', 'Wrap', 'Supersonic', 'Wrap', 'Poison Sting', 'Water Gun', 'Constrict', 'Barrier', 'Screech', 'Hydro Pump', 'Cut', 'Surf', 'Swords Dance', 'Toxic', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Hyper Beam', 'Rage', 'Mega Drain', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Skull Bash', 'Rest', 'Substitute', 'Acid', 'Supersonic', 'Wrap', 'Supersonic', 'Wrap', 'Poison Sting', 'Water Gun', 'Constrict', 'Barrier', 'Screech', 'Hydro Pump', 'Cut', 'Surf', 'Swords Dance', 'Toxic', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Hyper Beam', 'Rage', 'Mega Drain', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Skull Bash', 'Rest', 'Substitute']"
Geodude,"['Tackle', 'Defense Curl', 'Rock Throw', 'Self-Destruct', 'Harden', 'Earthquake', 'Explosion', 'Strength', 'Mega Punch', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Self-Destruct', 'Fire Blast', 'Rest', 'Explosion', 'Rock Slide', 'Substitute', 'Tackle', 'Defense Curl', 'Rock Throw', 'Self-Destruct', 'Harden', 'Earthquake', 'Explosion', 'Strength', 'Mega Punch', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Self-Destruct', 'Fire Blast', 'Rest', 'Explosion', 'Rock Slide', 'Substitute']"
Graveler,"['Defense Curl', 'Tackle', 'Defense Curl', 'Rock Throw', 'Self-Destruct', 'Harden', 'Earthquake', 'Explosion', 'Strength', 'Mega Punch', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Self-Destruct', 'Fire Blast', 'Rest', 'Explosion', 'Rock Slide', 'Substitute', 'Defense Curl', 'Tackle', 'Defense Curl', 'Rock Throw', 'Self-Destruct', 'Harden', 'Earthquake', 'Explosion', 'Strength', 'Mega Punch', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Self-Destruct', 'Fire Blast', 'Rest', 'Explosion', 'Rock Slide', 'Substitute']"
Golem,"['Defense Curl', 'Tackle', 'Defense Curl', 'Rock Throw', 'Self-Destruct', 'Harden', 'Earthquake', 'Explosion', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Self-Destruct', 'Fire Blast', 'Rest', 'Explosion', 'Rock Slide', 'Substitute', 'Defense Curl', 'Tackle', 'Defense Curl', 'Rock Throw', 'Self-Destruct', 'Harden', 'Earthquake', 'Explosion', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Self-Destruct', 'Fire Blast', 'Rest', 'Explosion', 'Rock Slide', 'Substitute']"
Ponyta,"['Ember', 'Tail Whip', 'Stomp', 'Growl', 'Fire Spin', 'Take Down', 'Agility', 'Toxic', 'Horn Drill', 'Body Slam', 'Take Down', 'Double-Edge', 'Rage', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Fire Blast', 'Swift', 'Skull Bash', 'Rest', 'Substitute', 'Ember', 'Tail Whip', 'Stomp', 'Growl', 'Fire Spin', 'Take Down', 'Agility', 'Toxic', 'Horn Drill', 'Body Slam', 'Take Down', 'Double-Edge', 'Rage', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Fire Blast', 'Swift', 'Skull Bash', 'Rest', 'Substitute']"
Rapidash,"['Ember', 'Growl', 'Stomp', 'Tail Whip', 'Tail Whip', 'Stomp', 'Growl', 'Fire Spin', 'Take Down', 'Agility', 'Toxic', 'Horn Drill', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Fire Blast', 'Swift', 'Skull Bash', 'Rest', 'Substitute', 'Ember', 'Growl', 'Stomp', 'Tail Whip', 'Tail Whip', 'Stomp', 'Growl', 'Fire Spin', 'Take Down', 'Agility', 'Toxic', 'Horn Drill', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Fire Blast', 'Swift', 'Skull Bash', 'Rest', 'Substitute']"
Slowpoke,"['Confusion', 'Disable', 'Headbutt', 'Growl', 'Water Gun', 'Amnesia', 'Psychic', 'Surf', 'Strength', 'Flash', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Pay Day', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Fire Blast', 'Swift', 'Skull Bash', 'Rest', 'Thunder Wave', 'Psywave', 'Tri Attack', 'Substitute', 'Confusion', 'Disable', 'Headbutt', 'Growl', 'Water Gun', 'Amnesia', 'Psychic', 'Surf', 'Strength', 'Flash', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Pay Day', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Fire Blast', 'Swift', 'Skull Bash', 'Rest', 'Thunder Wave', 'Psywave', 'Tri Attack', 'Substitute']"
Slowbro,"['Confusion', 'Disable', 'Headbutt', 'Disable', 'Headbutt', 'Growl', 'Water Gun', 'Withdraw', 'Amnesia', 'Psychic', 'Surf', 'Strength', 'Flash', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Hyper Beam', 'Pay Day', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Fire Blast', 'Swift', 'Skull Bash', 'Rest', 'Thunder Wave', 'Psywave', 'Tri Attack', 'Substitute', 'Confusion', 'Disable', 'Headbutt', 'Disable', 'Headbutt', 'Growl', 'Water Gun', 'Withdraw', 'Amnesia', 'Psychic', 'Surf', 'Strength', 'Flash', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Hyper Beam', 'Pay Day', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Fire Blast', 'Swift', 'Skull Bash', 'Rest', 'Thunder Wave', 'Psywave', 'Tri Attack', 'Substitute']"
Magnemite,"['Tackle', 'Sonic Boom', 'Thunder Shock', 'Supersonic', 'Thunder Wave', 'Swift', 'Screech', 'Flash', 'Toxic', 'Take Down', 'Double-Edge', 'Rage', 'Thunderbolt', 'Thunder', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Swift', 'Rest', 'Thunder Wave', 'Substitute', 'Tackle', 'Sonic Boom', 'Thunder Shock', 'Supersonic', 'Thunder Wave', 'Swift', 'Screech', 'Flash', 'Toxic', 'Take Down', 'Double-Edge', 'Rage', 'Thunderbolt', 'Thunder', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Swift', 'Rest', 'Thunder Wave', 'Substitute']"
Magneton,"['Sonic Boom', 'Tackle', 'Thunder Shock', 'Sonic Boom', 'Thunder Shock', 'Supersonic', 'Thunder Wave', 'Swift', 'Screech', 'Flash', 'Toxic', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Thunderbolt', 'Thunder', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Swift', 'Rest', 'Thunder Wave', 'Substitute', 'Sonic Boom', 'Tackle', 'Thunder Shock', 'Sonic Boom', 'Thunder Shock', 'Supersonic', 'Thunder Wave', 'Swift', 'Screech', 'Flash', 'Toxic', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Thunderbolt', 'Thunder', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Swift', 'Rest', 'Thunder Wave', 'Substitute']"
Doduo,"['Peck', 'Growl', 'Fury Attack', 'Drill Peck', 'Rage', 'Tri Attack', 'Agility', 'Fly', 'Whirlwind', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Rage', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Skull Bash', 'Sky Attack', 'Rest', 'Tri Attack', 'Substitute', 'Peck', 'Growl', 'Fury Attack', 'Drill Peck', 'Rage', 'Tri Attack', 'Agility', 'Fly', 'Whirlwind', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Rage', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Skull Bash', 'Sky Attack', 'Rest', 'Tri Attack', 'Substitute']"
Dodrio,"['Fury Attack', 'Growl', 'Peck', 'Growl', 'Fury Attack', 'Drill Peck', 'Rage', 'Tri Attack', 'Agility', 'Fly', 'Whirlwind', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Skull Bash', 'Sky Attack', 'Rest', 'Tri Attack', 'Substitute', 'Fury Attack', 'Growl', 'Peck', 'Growl', 'Fury Attack', 'Drill Peck', 'Rage', 'Tri Attack', 'Agility', 'Fly', 'Whirlwind', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Skull Bash', 'Sky Attack', 'Rest', 'Tri Attack', 'Substitute']"
Seel,"['Headbutt', 'Growl', 'Aurora Beam', 'Rest', 'Take Down', 'Ice Beam', 'Surf', 'Strength', 'Toxic', 'Horn Drill', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Pay Day', 'Rage', 'Mimic', 'Double Team', 'Bide', 'Skull Bash', 'Rest', 'Substitute', 'Headbutt', 'Growl', 'Aurora Beam', 'Rest', 'Take Down', 'Ice Beam', 'Surf', 'Strength', 'Toxic', 'Horn Drill', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Pay Day', 'Rage', 'Mimic', 'Double Team', 'Bide', 'Skull Bash', 'Rest', 'Substitute']"
Dewgong,"['Aurora Beam', 'Growl', 'Headbutt', 'Growl', 'Aurora Beam', 'Rest', 'Take Down', 'Ice Beam', 'Surf', 'Strength', 'Toxic', 'Horn Drill', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Hyper Beam', 'Pay Day', 'Rage', 'Mimic', 'Double Team', 'Bide', 'Skull Bash', 'Rest', 'Substitute', 'Aurora Beam', 'Growl', 'Headbutt', 'Growl', 'Aurora Beam', 'Rest', 'Take Down', 'Ice Beam', 'Surf', 'Strength', 'Toxic', 'Horn Drill', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Hyper Beam', 'Pay Day', 'Rage', 'Mimic', 'Double Team', 'Bide', 'Skull Bash', 'Rest', 'Substitute']"
Grimer,"['Disable', 'Pound', 'Poison Gas', 'Minimize', 'Sludge', 'Harden', 'Screech', 'Acid Armor', 'Toxic', 'Body Slam', 'Rage', 'Mega Drain', 'Thunderbolt', 'Thunder', 'Mimic', 'Double Team', 'Bide', 'Self-Destruct', 'Fire Blast', 'Rest', 'Explosion', 'Substitute', 'Disable', 'Pound', 'Poison Gas', 'Minimize', 'Sludge', 'Harden', 'Screech', 'Acid Armor', 'Toxic', 'Body Slam', 'Rage', 'Mega Drain', 'Thunderbolt', 'Thunder', 'Mimic', 'Double Team', 'Bide', 'Self-Destruct', 'Fire Blast', 'Rest', 'Explosion', 'Substitute']"
Muk,"['Disable', 'Poison Gas', 'Pound', 'Poison Gas', 'Minimize', 'Sludge', 'Harden', 'Screech', 'Acid Armor', 'Toxic', 'Body Slam', 'Hyper Beam', 'Rage', 'Mega Drain', 'Thunderbolt', 'Thunder', 'Mimic', 'Double Team', 'Bide', 'Self-Destruct', 'Fire Blast', 'Rest', 'Explosion', 'Substitute', 'Disable', 'Poison Gas', 'Pound', 'Poison Gas', 'Minimize', 'Sludge', 'Harden', 'Screech', 'Acid Armor', 'Toxic', 'Body Slam', 'Hyper Beam', 'Rage', 'Mega Drain', 'Thunderbolt', 'Thunder', 'Mimic', 'Double Team', 'Bide', 'Self-Destruct', 'Fire Blast', 'Rest', 'Explosion', 'Substitute']"
Shellder,"['Tackle', 'Withdraw', 'Supersonic', 'Clamp', 'Aurora Beam', 'Leer', 'Ice Beam', 'Surf', 'Toxic', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Rage', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Self-Destruct', 'Swift', 'Rest', 'Explosion', 'Tri Attack', 'Substitute', 'Tackle', 'Withdraw', 'Supersonic', 'Clamp', 'Aurora Beam', 'Leer', 'Ice Beam', 'Surf', 'Toxic', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Rage', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Self-Destruct', 'Swift', 'Rest', 'Explosion', 'Tri Attack', 'Substitute']"
Cloyster,"['Aurora Beam', 'Clamp', 'Supersonic', 'Withdraw', 'Spike Cannon', 'Ice Beam', 'Leer', 'Tackle', 'Surf', 'Toxic', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Hyper Beam', 'Rage', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Self-Destruct', 'Swift', 'Rest', 'Explosion', 'Tri Attack', 'Substitute', 'Aurora Beam', 'Clamp', 'Supersonic', 'Withdraw', 'Spike Cannon', 'Ice Beam', 'Leer', 'Tackle', 'Surf', 'Toxic', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Hyper Beam', 'Rage', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Self-Destruct', 'Swift', 'Rest', 'Explosion', 'Tri Attack', 'Substitute']"
Gastly,"['Confuse Ray', 'Lick', 'Night Shade', 'Hypnosis', 'Dream Eater', 'Toxic', 'Rage', 'Mega Drain', 'Thunderbolt', 'Thunder', 'Psychic', 'Mimic', 'Double Team', 'Bide', 'Self-Destruct', 'Dream Eater', 'Rest', 'Psywave', 'Explosion', 'Substitute', 'Confuse Ray', 'Lick', 'Night Shade', 'Hypnosis', 'Dream Eater', 'Toxic', 'Rage', 'Mega Drain', 'Thunderbolt', 'Thunder', 'Psychic', 'Mimic', 'Double Team', 'Bide', 'Self-Destruct', 'Dream Eater', 'Rest', 'Psywave', 'Explosion', 'Substitute']"
Haunter,"['Confuse Ray', 'Lick', 'Night Shade', 'Hypnosis', 'Dream Eater', 'Toxic', 'Rage', 'Mega Drain', 'Thunderbolt', 'Thunder', 'Psychic', 'Mimic', 'Double Team', 'Bide', 'Self-Destruct', 'Dream Eater', 'Rest', 'Psywave', 'Explosion', 'Substitute', 'Confuse Ray', 'Lick', 'Night Shade', 'Hypnosis', 'Dream Eater', 'Toxic', 'Rage', 'Mega Drain', 'Thunderbolt', 'Thunder', 'Psychic', 'Mimic', 'Double Team', 'Bide', 'Self-Destruct', 'Dream Eater', 'Rest', 'Psywave', 'Explosion', 'Substitute']"
Gengar,"['Confuse Ray', 'Lick', 'Night Shade', 'Hypnosis', 'Dream Eater', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Mega Drain', 'Thunderbolt', 'Thunder', 'Psychic', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Self-Destruct', 'Skull Bash', 'Dream Eater', 'Rest', 'Psywave', 'Explosion', 'Substitute', 'Confuse Ray', 'Lick', 'Night Shade', 'Hypnosis', 'Dream Eater', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Mega Drain', 'Thunderbolt', 'Thunder', 'Psychic', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Self-Destruct', 'Skull Bash', 'Dream Eater', 'Rest', 'Psywave', 'Explosion', 'Substitute']"
Onix,"['Screech', 'Tackle', 'Bind', 'Rock Throw', 'Rage', 'Slam', 'Harden', 'Strength', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Self-Destruct', 'Skull Bash', 'Rest', 'Explosion', 'Rock Slide', 'Substitute', 'Screech', 'Tackle', 'Bind', 'Rock Throw', 'Rage', 'Slam', 'Harden', 'Strength', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Self-Destruct', 'Skull Bash', 'Rest', 'Explosion', 'Rock Slide', 'Substitute']"
Drowzee,"['Hypnosis', 'Pound', 'Disable', 'Confusion', 'Headbutt', 'Poison Gas', 'Psychic', 'Meditate', 'Flash', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Metronome', 'Skull Bash', 'Dream Eater', 'Rest', 'Thunder Wave', 'Psywave', 'Tri Attack', 'Substitute', 'Hypnosis', 'Pound', 'Disable', 'Confusion', 'Headbutt', 'Poison Gas', 'Psychic', 'Meditate', 'Flash', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Metronome', 'Skull Bash', 'Dream Eater', 'Rest', 'Thunder Wave', 'Psywave', 'Tri Attack', 'Substitute']"
Hypno,"['Confusion', 'Disable', 'Hypnosis', 'Pound', 'Disable', 'Confusion', 'Headbutt', 'Poison Gas', 'Psychic', 'Meditate', 'Flash', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Metronome', 'Skull Bash', 'Dream Eater', 'Rest', 'Thunder Wave', 'Psywave', 'Tri Attack', 'Substitute', 'Confusion', 'Disable', 'Hypnosis', 'Pound', 'Disable', 'Confusion', 'Headbutt', 'Poison Gas', 'Psychic', 'Meditate', 'Flash', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Metronome', 'Skull Bash', 'Dream Eater', 'Rest', 'Thunder Wave', 'Psywave', 'Tri Attack', 'Substitute']"
Krabby,"['Bubble', 'Leer', 'Vice Grip', 'Guillotine', 'Stomp', 'Crabhammer', 'Harden', 'Cut', 'Surf', 'Strength', 'Swords Dance', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Rage', 'Mimic', 'Double Team', 'Bide', 'Rest', 'Substitute', 'Bubble', 'Leer', 'Vice Grip', 'Guillotine', 'Stomp', 'Crabhammer', 'Harden', 'Cut', 'Surf', 'Strength', 'Swords Dance', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Rage', 'Mimic', 'Double Team', 'Bide', 'Rest', 'Substitute']"
Kingler,"['Bubble', 'Leer', 'Vice Grip', 'Vice Grip', 'Guillotine', 'Stomp', 'Crabhammer', 'Harden', 'Cut', 'Surf', 'Strength', 'Swords Dance', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Hyper Beam', 'Rage', 'Mimic', 'Double Team', 'Bide', 'Rest', 'Substitute', 'Bubble', 'Leer', 'Vice Grip', 'Vice Grip', 'Guillotine', 'Stomp', 'Crabhammer', 'Harden', 'Cut', 'Surf', 'Strength', 'Swords Dance', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Hyper Beam', 'Rage', 'Mimic', 'Double Team', 'Bide', 'Rest', 'Substitute']"
Voltorb,"['Screech', 'Tackle', 'Sonic Boom', 'Self-Destruct', 'Light Screen', 'Swift', 'Explosion', 'Flash', 'Toxic', 'Take Down', 'Rage', 'Thunderbolt', 'Thunder', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Self-Destruct', 'Swift', 'Rest', 'Thunder Wave', 'Explosion', 'Substitute', 'Screech', 'Tackle', 'Sonic Boom', 'Self-Destruct', 'Light Screen', 'Swift', 'Explosion', 'Flash', 'Toxic', 'Take Down', 'Rage', 'Thunderbolt', 'Thunder', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Self-Destruct', 'Swift', 'Rest', 'Thunder Wave', 'Explosion', 'Substitute']"
Electrode,"['Screech', 'Sonic Boom', 'Tackle', 'Sonic Boom', 'Self-Destruct', 'Light Screen', 'Swift', 'Explosion', 'Flash', 'Toxic', 'Take Down', 'Hyper Beam', 'Rage', 'Thunderbolt', 'Thunder', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Self-Destruct', 'Swift', 'Skull Bash', 'Rest', 'Thunder Wave', 'Explosion', 'Substitute', 'Screech', 'Sonic Boom', 'Tackle', 'Sonic Boom', 'Self-Destruct', 'Light Screen', 'Swift', 'Explosion', 'Flash', 'Toxic', 'Take Down', 'Hyper Beam', 'Rage', 'Thunderbolt', 'Thunder', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Self-Destruct', 'Swift', 'Skull Bash', 'Rest', 'Thunder Wave', 'Explosion', 'Substitute']"
